event_type,timestamp,user_id,post_id,story_id,reel_id,ad_id,content_type,category,sub_category,author_id,engagement_time,session_duration,like_duration,view_duration,view_percentage,source,placement,destination,campaign_id,impression_id,creative_type,reason_category,share_type,platform,recipient_count,collection_id,sound_on,position,completion_type,comment_id,comment_type,reply_to_comment_id,text_length,mentioned_users
bookmark_post,2025-02-08T22:47:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_513,,,,photo,Food,Healthy,creator_52,6,,,,,profile,,,,,,,,,,collection_food,,,,,,,,
ad_click,2025-02-08T22:48:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_44,photo,Beauty,Fragrance,creator_22,10,,,,,profile,story,external_link,camp_3,imp_44,product_showcase,,,,,,,,,,,,,
unlike_post,2025-02-08T22:48:00Z,550e8400-e29b-41d4-a716-446655440000,post_168,,,,video,Food,Healthy,creator_23,2,,5607,,,feed,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T22:48:00Z,550e8400-e29b-41d4-a716-446655440000,post_260,,,,video,Lifestyle,Home,creator_96,9,,,,,explore,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T22:49:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_598,,,,photo,Food,Healthy,creator_2,6,,5051,,,explore,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T22:54:00Z,550e8400-e29b-41d4-a716-446655440000,post_25,,,,carousel,Sports,Tennis,creator_21,8,,5060,,,profile,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T22:54:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_273,,,,video,Movie,Horror,creator_17,8,,4018,,,search,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T22:55:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_351,,,,photo,Beauty,Fragrance,creator_15,6,,,,,feed,,,,,,,,,,collection_beauty,,,,,,,,
bookmark_post,2025-02-08T22:55:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_682,,,,video,Food,Desserts,creator_73,4,,,,,explore,,,,,,,,,,collection_food,,,,,,,,
reel_view,2025-02-08T22:56:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,reel_757,,video,Food,Restaurant,creator_15,3,,,13,67,explore,,,,,,,,,,,true,,scrolled_away,,,,,
unlike_post,2025-02-08T22:59:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_57,,,,carousel,Outdoor,Swimming,creator_43,5,,5791,,,search,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T22:59:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_432,,,,video,Lifestyle,Home,creator_49,8,,7073,,,profile,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T23:00:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,carousel,Outdoor,Camping,creator_47,5,258,,,,search,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T23:00:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_654,,carousel,Lifestyle,Fashion,creator_51,3,,,7,97,explore,,,,,,,,,,,false,,scrolled_away,,,,,
story_view,2025-02-08T23:00:00Z,550e8400-e29b-41d4-a716-446655440000,,story_725,,,photo,Food,Restaurant,creator_11,9,,,3,59,feed,,,,,,,,,,,false,,,,,,,
story_view,2025-02-08T23:01:00Z,550e8400-e29b-41d4-a716-446655440000,,story_580,,,photo,Movie,Drama,creator_53,5,,,2,84,search,,,,,,,,,,,true,,,,,,,
profile_view,2025-02-08T23:02:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,video,Outdoor,Swimming,creator_72,2,124,,,,feed,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T23:03:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_163,video,Beauty,Fragrance,creator_17,3,,,,,search,explore,profile,camp_6,imp_163,limited_time_offer,,,,,,,,,,,,,
reel_view,2025-02-08T23:03:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_167,,photo,Beauty,Fragrance,creator_30,8,,,13,80,profile,,,,,,,,,,,true,,skipped,,,,,
reel_view,2025-02-08T23:04:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_631,,photo,Lifestyle,Fashion,creator_79,8,,,5,82,profile,,,,,,,,,,,false,,skipped,,,,,
like_post,2025-02-08T23:07:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_190,,,,carousel,Outdoor,Hiking,creator_63,4,,,,,feed,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T23:07:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_640,,,,photo,Food,Desserts,creator_68,10,,,,,profile,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T23:08:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_610,,,,photo,Beauty,Makeup,creator_71,6,,4231,,,search,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T23:08:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_666,photo,Beauty,Skincare,creator_48,6,,,,,profile,explore,shop,camp_7,imp_666,product_showcase,,,,,,,,,,,,,
profile_view,2025-02-08T23:09:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,,carousel,Lifestyle,Home,creator_52,3,172,,,,feed,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T23:11:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_211,,,,video,Lifestyle,Fashion,creator_20,10,,,,,explore,,,,,,,,,,collection_lifestyle,,,,,,,,
profile_view,2025-02-08T23:11:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,carousel,Outdoor,Cycling,creator_71,3,77,,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T23:11:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_406,,,,photo,Lifestyle,Home,creator_66,8,,,,,explore,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T23:11:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_871,,photo,Beauty,Haircare,creator_3,7,,,5,68,profile,,,,,,,,,,,false,,skipped,,,,,
like_post,2025-02-08T23:12:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_214,,,,photo,Lifestyle,Fashion,creator_27,6,,,,,explore,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T23:12:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_517,,,,video,Outdoor,Swimming,creator_28,4,,,,,search,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T23:12:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_828,,,,carousel,Lifestyle,Fashion,creator_77,8,,,,,search,,,,,,,,,,collection_lifestyle,,,,,,,,
ad_click,2025-02-08T23:13:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_980,carousel,Beauty,Skincare,creator_6,5,,,,,explore,feed,profile,camp_3,imp_980,influencer_collab,,,,,,,,,,,,,
like_post,2025-02-08T23:14:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_182,,,,carousel,Food,Cooking,creator_95,8,,,,,feed,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T23:14:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_866,,video,Lifestyle,Travel,creator_30,9,,,23,51,profile,,,,,,,,,,,false,,skipped,,,,,
ad_click,2025-02-08T23:15:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_67,carousel,Beauty,Fragrance,creator_11,8,,,,,feed,story,profile,camp_6,imp_67,influencer_collab,,,,,,,,,,,,,
profile_view,2025-02-08T23:15:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,photo,Beauty,Haircare,creator_92,3,160,,,,explore,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T23:16:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,carousel,Movie,Drama,creator_34,8,280,,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T23:16:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_577,,,,video,Food,Healthy,creator_8,10,,,,,search,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T23:16:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_826,,,,carousel,Food,Restaurant,creator_43,5,,3097,,,explore,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T23:17:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,video,Beauty,Haircare,creator_28,10,111,,,,profile,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T23:18:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_79,,video,Adventure,Skydiving,creator_44,8,,,29,70,profile,,,,,,,,,,,true,,watched_full,,,,,
like_post,2025-02-08T23:18:00Z,550e8400-e29b-41d4-a716-446655440000,post_194,,,,carousel,Food,Healthy,creator_51,10,,,,,feed,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T23:18:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_354,,,,photo,Food,Desserts,creator_91,8,,,,,search,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T23:19:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_965,photo,Beauty,Haircare,creator_38,8,,,,,explore,explore,shop,camp_5,imp_965,product_showcase,,,,,,,,,,,,,
unlike_post,2025-02-08T23:21:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_64,,,,video,Movie,Comedy,creator_44,6,,2670,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T23:22:00Z,550e8400-e29b-41d4-a716-446655440000,post_94,,,,video,Beauty,Fragrance,creator_70,7,,,,,feed,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T23:22:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_787,,,,video,Sports,Football,creator_93,9,,,,,explore,,,,,,,,,,collection_sports,,,,,,,,
reel_view,2025-02-08T23:22:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_983,,video,Lifestyle,Wellness,creator_33,10,,,9,77,search,,,,,,,,,,,false,,watched_full,,,,,
like_post,2025-02-08T23:23:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_18,,,,photo,Lifestyle,Fashion,creator_58,3,,,,,profile,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T23:23:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,video,Outdoor,Swimming,creator_71,10,126,,,,feed,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T23:23:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,story_409,,,video,Food,Healthy,creator_48,4,,,14,88,explore,,,,,,,,,,,false,,,,,,,
profile_view,2025-02-08T23:24:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,photo,Food,Cooking,creator_6,7,277,,,,explore,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T23:25:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_494,,,video,Adventure,Skydiving,creator_18,10,,,5,98,search,,,,,,,,,,,true,,,,,,,
ad_click,2025-02-08T23:27:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,ad_231,photo,Outdoor,Swimming,creator_48,6,,,,,explore,explore,profile,camp_1,imp_231,product_showcase,,,,,,,,,,,,,
bookmark_post,2025-02-08T23:29:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_632,,,,video,Food,Healthy,creator_65,5,,,,,search,,,,,,,,,,collection_food,,,,,,,,
unlike_post,2025-02-08T23:30:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_315,,,,carousel,Beauty,Fragrance,creator_16,4,,2980,,,profile,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T23:30:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_824,video,Beauty,Fragrance,creator_83,7,,,,,feed,story,profile,camp_5,imp_824,product_demo,,,,,,,,,,,,,
bookmark_post,2025-02-08T23:31:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_896,,,,photo,Lifestyle,Wellness,creator_26,6,,,,,profile,,,,,,,,,,collection_lifestyle,,,,,,,,
unlike_post,2025-02-08T23:32:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_110,,,,video,Movie,Drama,creator_23,2,,387,,,profile,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T23:32:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_342,,,,photo,Food,Restaurant,creator_33,6,,,,,search,,,,,,,,,,collection_food,,,,,,,,
reel_view,2025-02-08T23:32:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_948,,carousel,Beauty,Makeup,creator_29,2,,,29,38,profile,,,,,,,,,,,false,,skipped,,,,,
like_post,2025-02-08T23:33:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_999,,,,photo,Lifestyle,Home,creator_45,7,,,,,profile,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T23:35:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_521,,carousel,Sports,Tennis,creator_49,8,,,16,50,feed,,,,,,,,,,,false,,watched_full,,,,,
bookmark_post,2025-02-08T23:35:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_778,,,,video,Beauty,Haircare,creator_69,6,,,,,profile,,,,,,,,,,collection_beauty,,,,,,,,
like_post,2025-02-08T23:37:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_160,,,,photo,Beauty,Skincare,creator_75,6,,,,,explore,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T23:38:00Z,550e8400-e29b-41d4-a716-446655440000,post_135,,,,carousel,Movie,Comedy,creator_39,4,,,,,search,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T23:39:00Z,550e8400-e29b-41d4-a716-446655440000,post_328,,,,video,Lifestyle,Home,creator_36,7,,,,,search,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T23:41:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,story_154,,,video,Lifestyle,Travel,creator_78,4,,,2,91,feed,,,,,,,,,,,true,,,,,,,
like_post,2025-02-08T23:42:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_116,,,,video,Beauty,Fragrance,creator_91,2,,,,,search,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T23:43:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,reel_636,,carousel,Sports,Cricket,creator_30,2,,,25,62,search,,,,,,,,,,,false,,skipped,,,,,
story_view,2025-02-08T23:43:00Z,550e8400-e29b-41d4-a716-446655440000,,story_856,,,video,Food,Cooking,creator_96,8,,,15,54,profile,,,,,,,,,,,true,,,,,,,
story_view,2025-02-08T23:44:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_673,,,video,Beauty,Skincare,creator_89,3,,,11,77,explore,,,,,,,,,,,true,,,,,,,
profile_view,2025-02-08T23:44:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,,photo,Food,Healthy,creator_68,8,120,,,,explore,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T23:45:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,video,Sports,Basketball,creator_55,8,231,,,,explore,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T23:47:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,,carousel,Adventure,Trekking,creator_85,5,115,,,,profile,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T23:47:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,video,Movie,Drama,creator_59,7,278,,,,explore,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T23:47:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,photo,Sports,Football,creator_37,8,186,,,,search,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T23:49:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_195,video,Beauty,Fragrance,creator_85,3,,,,,feed,explore,external_link,camp_3,imp_195,influencer_collab,,,,,,,,,,,,,
profile_view,2025-02-08T23:49:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,carousel,Beauty,Fragrance,creator_64,9,113,,,,explore,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T23:52:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_368,,,,carousel,Outdoor,Cycling,creator_82,10,,1056,,,explore,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T23:53:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,story_934,,,carousel,Sports,Cricket,creator_85,3,,,15,50,feed,,,,,,,,,,,false,,,,,,,
profile_view,2025-02-08T23:54:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,photo,Movie,Action,creator_68,2,247,,,,profile,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T23:56:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_851,carousel,Lifestyle,Fashion,creator_58,3,,,,,feed,feed,external_link,camp_1,imp_851,influencer_collab,,,,,,,,,,,,,
unlike_post,2025-02-08T23:57:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_358,,,,photo,Movie,Comedy,creator_65,3,,3329,,,profile,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-09T00:00:00Z,550e8400-e29b-41d4-a716-446655440000,post_436,,,,carousel,Movie,Action,creator_91,8,,3373,,,feed,,,,,,,,,,,,,,,,,,
